"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"295",225,38,208,4860,314,132,182,249,286,288,157,3405,527,142,43,1542,486,594,752
"296",133,45,260,4355,219,45,174,155,114,189,73,3074,446,171,36,1329,532,665,648
"297",119,44,256,4329,204,33,171,164,61,175,59,3480,459,182,29,1288,554,1005,652
"298",119,44,256,4329,204,33,171,164,61,175,59,3480,459,182,29,1288,554,1005,652
"299",133,45,260,4355,219,45,174,155,114,189,73,3074,446,171,36,1329,532,665,648
"300",119,44,256,4329,204,33,171,164,61,175,59,3480,459,182,29,1288,554,1005,652
"301",119,44,256,4329,204,33,171,164,61,175,59,3480,459,182,29,1288,554,1005,652
"302",119,44,256,4329,204,33,171,164,61,175,59,3480,459,182,29,1288,554,1005,652
"303",119,44,256,4329,204,33,171,164,61,175,59,3480,459,182,29,1288,554,1005,652
"304",128,41,314,3053,187,56,132,165,85,165,85,2547,512,44,79,1451,144,1451,144
"305",137,40,235,4475,222,51,171,160,77,195,75,3783,510,226,28,1412,694,891,794
"306",137,40,235,4475,222,51,171,160,77,195,75,3783,510,226,28,1412,694,891,794
"307",62,52,316,3802,143,-21,164,102,11,111,10,2629,365,82,47,1064,274,984,368
"308",258,49,710,479,294,224,70,261,263,263,250,4589,531,313,17,1500,948,1137,1055
"309",154,43,732,296,185,127,58,152,155,160,152,3484,387,174,23,1155,564,822,754
"310",46,50,740,376,83,15,68,44,45,53,41,3016,328,132,26,977,416,778,532
"311",90,53,313,3890,172,4,168,130,37,140,37,2326,341,59,53,1002,199,876,280
